,city,geo_lat,geo_lon,region,region_iso_code,federal_district,capital_marker,okato,oktmo,kladr_id,fias_id,unparsed_parts,query_city,query_region
665,Янаул,56.2650146,54.929907,Башкортостан,RU-BA,Приволжский,1,80460000000,80659101001,0205200100000,21de303b-205d-4d37-81c9-63d10246e1af,,Янаул,Республика Башкортостан
666,Бабушкин,51.7112755,105.8673219,Бурятия,RU-BU,Дальневосточный,0,81224503000,81624103001,0300900200000,519731a7-aace-435a-9a1c-1d0051ab7913,,Бабушкин,Республика Бурятия
667,Гусиноозерск,51.2865048,106.5230319,Бурятия,RU-BU,Дальневосточный,1,81248501000,81648101001,0301800100000,30e1ab6c-4ee2-45ce-934a-c3435a015c29,,Гусиноозерск,Республика Бурятия
668,Закаменск,50.372713,103.286699,Бурятия,RU-BU,Дальневосточный,1,81221501000,81621101001,0300700100000,0602f259-5de5-48e0-8a2c-427a5e0aef82,,Закаменск,Республика Бурятия
669,Кяхта,50.346543,106.4533516,Бурятия,RU-BU,Дальневосточный,1,81233501000,81633101001,0301200100000,5ef858d8-f7e6-4ea9-8276-53a25672bf9f,,Кяхта,Республика Бурятия
670,Северобайкальск,55.635614,109.3361505,Бурятия,RU-BU,Дальневосточный,0,81420000000,81720000001,0300000200000,c4ea4370-0720-40a3-9df6-dd8ccf354d15,,Северобайкальск,Республика Бурятия
671,Улан-Удэ,51.8335853,107.5842223,Бурятия,RU-BU,Дальневосточный,2,81401000000,81701000001,0300000100000,9fdcc25f-a3d0-4f28-8b61-40648d099065,,Улан-Удэ,Республика Бурятия
672,Буйнакск,42.8214424,47.1165263,Дагестан,RU-DA,Северо-Кавказский,0,82405000000,82705000001,0500001000000,fab58303-fb09-422e-aeb7-6fdb5dfe7941,,Буйнакск,Республика Дагестан
673,Дагестанские Огни,42.1152296,48.1939354,Дагестан,RU-DA,Северо-Кавказский,0,82408000000,82708000001,0500000200000,8b4a997b-1e70-402a-a56a-e93c81d0ff20,,Дагестанские Огни,Республика Дагестан
674,Дербент,42.058966,48.2907452,Дагестан,RU-DA,Северо-Кавказский,0,82410000000,82710000001,0500000600000,1bde5cf4-7943-4b17-9718-2c1d96742be5,,Дербент,Республика Дагестан
675,Избербаш,42.5650962,47.8710051,Дагестан,RU-DA,Северо-Кавказский,0,82415000000,82715000001,0500000300000,bf14786f-6c0e-4369-8907-57f9d3fd93ac,,Избербаш,Республика Дагестан
676,Каспийск,42.8916007,47.6367066,Дагестан,RU-DA,Северо-Кавказский,0,82420000000,82720000001,0500000400000,a8695cce-c623-4451-bb47-2d69ab22092a,,Каспийск,Республика Дагестан
677,Кизилюрт,43.203825,46.8729636,Дагестан,RU-DA,Северо-Кавказский,0,82425000000,82725000001,0500000700000,efc8a6e2-ffab-4d69-a35b-019bfe89745e,,Кизилюрт,Республика Дагестан
678,Кизляр,43.8484083,46.7233699,Дагестан,RU-DA,Северо-Кавказский,0,82430000000,82730000001,0500000800000,e18e67f7-e62a-4abe-853c-ffb8e5ab57e1,,Кизляр,Республика Дагестан
679,Махачкала,42.9849159,47.5047181,Дагестан,RU-DA,Северо-Кавказский,2,82401000000,82701000001,0500000100000,727cdf1e-1b70-4e07-8995-9bf7ca9abefb,,Махачкала,Республика Дагестан
680,Хасавюрт,43.2504665,46.5851292,Дагестан,RU-DA,Северо-Кавказский,0,82435000000,82735000001,0500000900000,b10ca6a7-e9c0-4382-b939-4787aaf43a58,,Хасавюрт,Республика Дагестан
681,Южно-Сухокумск,44.6602467,45.6499523,Дагестан,RU-DA,Северо-Кавказский,0,82438000000,82738000001,0500000500000,733221a2-f789-4dda-a3f4-e41c88b6cfbd,,Южно-Сухокумск,Республика Дагестан
682,Карабулак,43.3055248,44.9094582,Ингушетия,RU-IN,Северо-Кавказский,0,26408000000,26710000001,0600000200000,2c33c72e-642b-4a7e-afe5-982f5adf6b17,,Карабулак,Республика Ингушетия
683,Магас,43.1688611,44.8131207,Ингушетия,RU-IN,Северо-Кавказский,2,26401000000,26701000001,0600000100000,c801edb4-aba2-4e1d-9ab2-69fcbf0aeb9c,,Магас,Республика Ингушетия
684,Малгобек,43.5096646,44.5901963,Ингушетия,RU-IN,Северо-Кавказский,0,26405000000,26715000001,0600000400000,5c318987-0763-4822-9c57-0d55e40fb9d7,,Малгобек,Республика Ингушетия
685,Назрань,43.2257841,44.7645779,Ингушетия,RU-IN,Северо-Кавказский,1,26406000000,26706000001,0600000300000,815566a1-04ea-44a9-b34b-25b70ac9aa9a,,Назрань,Республика Ингушетия
686,Сунжа,43.3204196,45.0476331,Ингушетия,RU-IN,Северо-Кавказский,1,26230835001,26720000001,0600000500000,0effcc07-1b12-4570-9951-23523c06c858,,Сунжа,Республика Ингушетия
687,овиковск,46.0875083,41.935537,Калмыкия,RU-KL,Южный,1,85205501000,85605101001,0800200100000,ae5ed160-39e8-46b7-ac27-d858e7032877,,Городовиковск,Республика Калмыкия
688,Лагань,45.3930912,47.3432602,Калмыкия,RU-KL,Южный,1,85215501000,85615101,0800600100000,808f71cf-e9f9-4fe8-ab93-2b6326ebbd8e,,Лагань,Республика Калмыкия
689,Элиста,46.3083344,44.2702088,Калмыкия,RU-KL,Южный,2,85401000000,85701000001,0800000100000,d5bd18b9-22c1-48e2-9b4a-3b7a4c89a3cb,,Элиста,Республика Калмыкия
690,Беломорск,64.5378417,34.7799462,Карелия,RU-KR,Северо-Западный,1,86204501000,86604101001,1000200100000,b4bc7957-5539-4da9-ac5f-d6ee037c0d52,,Беломорск,Республика Карелия
691,Кемь,64.9543539,34.5949263,Карелия,RU-KR,Северо-Западный,0,86212501000,86612101001,1000400100000,e4338e50-dae7-4bd0-8843-ca0db77140d3,,Кемь,Республика Карелия
692,Кондопога,62.2059817,34.2682122,Карелия,RU-KR,Северо-Западный,1,86215501000,86615101001,1000500100000,ca9f6919-1174-4f35-a932-232fa02a4334,,Кондопога,Республика Карелия
693,Костомукша,64.5889398,30.6016832,Карелия,RU-KR,Северо-Западный,0,86406000000,86706000001,1000000400000,1925075b-8541-4075-97ea-edad0557626e,,Костомукша,Республика Карелия
694,Лахденпохья,61.518881,30.1996116,Карелия,RU-KR,Северо-Западный,1,86218501000,86618101001,1000600100000,5b02bb69-ea4f-482d-b6c3-5bdfea5244d6,,Лахденпохья,Республика Карелия
695,Медвежьегорск,62.9127626,34.4568489,Карелия,RU-KR,Северо-Западный,1,86224501000,86624101001,1000800100000,fec511c3-62fc-4093-95bd-89f05b26afa6,,Медвежьегорск,Республика Карелия
696,Олонец,60.9794025,32.9725519,Карелия,RU-KR,Северо-Западный,1,86230501000,86630101001,1001000100000,38568ddc-20b7-409f-aa76-024b3b02c637,,Олонец,Республика Карелия
697,Петрозаводск,61.7891264,34.3596434,Карелия,RU-KR,Северо-Западный,2,86401000000,86701000001,1000000100000,ccc34487-8fd4-4e71-b032-f4e6c82fb354,,Петрозаводск,Республика Карелия
698,Питкяранта,61.5757191,31.4640557,Карелия,RU-KR,Северо-Западный,1,86233501000,86633101001,1001100100000,284264da-5fb5-4301-b36a-1127d751329d,,Питкяранта,Республика Карелия
699,Пудож,61.8058821,36.5329941,Карелия,RU-KR,Северо-Западный,1,86242501000,86642101001,1001300100000,ed96ee68-5ea9-4ebd-950a-2bbbd545b78e,,Пудож,Республика Карелия
700,Сегежа,63.7437572,34.3126982,Карелия,RU-KR,Северо-Западный,1,86245501000,86645101001,1001400100000,4eb67866-2460-40c3-b69f-80889385caa3,,Сегежа,Республика Карелия
701,Сортавала,61.703367,30.6916998,Карелия,RU-KR,Северо-Западный,0,86410000017,86610101001,1000000700000,7fa96873-4865-4f14-99e4-78d118cdca8b,,Сортавала,Республика Карелия
702,Суоярви,62.0787293,32.3499386,Карелия,RU-KR,Северо-Западный,1,86250501000,86650101001,1001500100000,8a5c4019-f746-4445-8679-cb6740633a78,,Суоярви,Республика Карелия
703,Воркута,67.4974082,64.061034,Коми,RU-KO,Северо-Западный,0,87410000000,87710000001,1100000200000,e0bf9ea3-7cbf-4b13-95f1-32c3ee9b3ae5,,Воркута,Республика Коми
704,Вуктыл,63.8615274,57.3165402,Коми,RU-KO,Северо-Западный,0,87412000000,87712000001,1100000300000,f69a676b-8ede-4a19-80b6-6db85a12b5e1,,Вуктыл,Республика Коми
705,Емва,62.5965137,50.8732125,Коми,RU-KO,Северо-Западный,1,87208501000,87608101001,1100600100000,77fc9582-dbc7-4696-9ddc-00471e94553f,,Емва,Республика Коми
706,Инта,66.0367316,60.1152961,Коми,RU-KO,Северо-Западный,0,87415000000,87715000001,1100000400000,1b136d3e-3bd6-440c-a3fd-23303143c440,,Инта,Республика Коми
707,Микунь,62.3579068,50.0719503,Коми,RU-KO,Северо-Западный,0,87244505000,87644105001,1101700200000,2144ca72-ea8d-4ad6-90bc-e8443944087a,,Микунь,Республика Коми
708,Печора,65.148584,57.2239777,Коми,RU-KO,Северо-Западный,0,87420550000,87620101001,1100000500000,e0ba898b-b813-4293-b817-510d586afd6e,,Печора,Республика Коми
709,Сосногорск,63.5989841,53.876293,Коми,RU-KO,Северо-Западный,0,87422550000,87626122001,1100000600000,9a2569ae-14fb-43bb-b192-a4c29c463c28,,Сосногорск,Республика Коми
710,Сыктывкар,61.6686617,50.8358151,Коми,RU-KO,Северо-Западный,2,87401000000,87701000001,1100000100000,d2944a73-daf4-4a08-9b34-d9b0af7785a1,,Сыктывкар,Республика Коми
711,Усинск,65.994147,57.5569423,Коми,RU-KO,Северо-Западный,0,87423000000,87723000001,1100000700000,267fd50d-0077-4041-9594-18b1de5f2acb,,Усинск,Республика Коми
712,Ухта,63.5565514,53.7014239,Коми,RU-KO,Северо-Западный,0,87425000000,87725000001,1100000800000,067b4cef-e128-4d5a-8305-fecf53e7b7e8,,Ухта,Республика Коми
713,Ялта,44.4164605,34.0444797,Крым,UA-43,Южный,0,35419503000,35729000006,9100000800100,daa6815b-0cf0-44c7-981c-84d72d51f2b1,,Алупка,Республика Крым
714,Алушта,44.6764304,34.4100624,Крым,UA-43,Южный,0,35403000000,35703000001,9100001100000,1fb30227-c758-4b1a-814b-eab9c8e7a582,,Алушта,Республика Крым
715,Армянск,46.1059307,33.6910012,Крым,UA-43,Южный,0,35405000000,35706000001,9100000200000,2634dc63-5ab7-4b52-81de-ab6745a8eb02,,Армянск,Республика Крым
716,Бахчисарай,44.7514769,33.8752176,Крым,UA-43,Южный,0,35204501000,35604101001,9100100100000,bc8c57aa-1f97-4b2a-98ef-fc16bbb0d6cc,,Бахчисарай,Республика Крым
717,Белогорск,45.057202,34.5999029,Крым,UA-43,Южный,0,35207501000,35607101001,9100200100000,b8fb5c0b-4de5-4fa4-aa50-e5dc9265116a,,Белогорск,Республика Крым
718,Джанкой,45.7092306,34.3883372,Крым,UA-43,Южный,0,35407000000,35709000001,9100000600000,84a2685c-0d4b-4d2c-829c-e4a1d5f89620,,Джанкой,Республика Крым
719,Евпатория,45.190629,33.367634,Крым,UA-43,Южный,0,35409000000,35712000001,9100000900000,e11bab0f-338d-43e0-bfa4-1d3c87759e2a,,Евпатория,Республика Крым
720,Керчь,45.3562627,36.4674513,Крым,UA-43,Южный,0,35412000000,35715000001,9100000100000,b7b1ef3e-bd1c-4080-80ea-f0580b40281b,,Керчь,Республика Крым
721,Красноперекопск,45.9537576,33.7921939,Крым,UA-43,Южный,0,35413000000,35718000001,9100000400000,1df1381d-cef8-4042-a5f8-4c18519d42b0,,Красноперекопск,Республика Крым
722,Саки,45.1341997,33.6033383,Крым,UA-43,Южный,0,35414000000,35721000001,9100000300000,afb681bd-4264-40ce-a676-cab8b33c7ca0,,Саки,Республика Крым
723,Симферополь,44.9482948,34.1001151,Крым,UA-43,Южный,0,35401000000,35701000001,9100000700000,b9001e55-72ed-43bf-b7eb-41b86a14380e,,Симферополь,Республика Крым
724,Старый Крым,45.029058,35.0901474,Крым,UA-43,Южный,0,35216504000,35616104001,9100400100000,3f9914af-d6b7-47bb-9787-a12a6cf5d1d2,,Старый Крым,Республика Крым
